i j lamda_ij(AA) Aji_E1 fij_E1 S_E1 Aji_E2 Aji_M1 Aji_M2
23 71 1.280E+03 6.525E+07 1.602E-02 6.075E-01 0.000E+00 0.000E+00 8.017E-03
23 72 1.277E+03 5.624E+08 1.681E-01 6.359E+00 0.000E+00 0.000E+00 1.334E-01
23 73 1.255E+03 0.000E+00 0.000E+00 0.000E+00 1.811E-02 1.019E-03 0.000E+00
23 74 1.245E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.303E-02
23 75 1.240E+03 2.772E+08 4.971E-02 1.827E+00 0.000E+00 0.000E+00 2.691E-03
23 76 1.238E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.837E-02
23 79 1.021E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.310E-03
23 80 1.021E+03 7.024E+07 8.533E-03 2.581E-01 0.000E+00 0.000E+00 2.089E-05
23 81 1.021E+03 8.056E+08 1.258E-01 3.806E+00 0.000E+00 0.000E+00 1.489E-01
23 84 9.498E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.870E-02
23 85 9.272E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.936E-04
23 86 9.008E+02 1.779E+03 2.164E-07 5.776E-06 0.000E+00 0.000E+00 3.243E-02
23 88 8.725E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.032E-02
23 89 8.725E+02 6.671E+08 5.922E-02 1.531E+00 0.000E+00 0.000E+00 2.517E-02
23 90 8.317E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.528E-02
23 92 7.597E+02 0.000E+00 0.000E+00 0.000E+00 9.149E-01 0.000E+00 0.000E+00
23 94 7.500E+02 0.000E+00 0.000E+00 0.000E+00 1.704E+03 0.000E+00 0.000E+00
23 95 7.499E+02 0.000E+00 0.000E+00 0.000E+00 5.882E+03 9.421E-03 0.000E+00
23 96 7.452E+02 0.000E+00 0.000E+00 0.000E+00 4.363E+01 0.000E+00 0.000E+00
23 97 7.450E+02 0.000E+00 0.000E+00 0.000E+00 8.233E+02 2.018E-02 0.000E+00
23 98 7.447E+02 0.000E+00 0.000E+00 0.000E+00 3.705E+03 1.556E-04 0.000E+00
23 99 7.249E+02 0.000E+00 0.000E+00 0.000E+00 1.237E+04 0.000E+00 0.000E+00
23 102 7.120E+02 0.000E+00 0.000E+00 0.000E+00 2.197E-01 1.622E-02 0.000E+00
23 104 6.390E+02 6.580E+01 3.133E-09 5.931E-08 0.000E+00 0.000E+00 4.985E-04
23 106 6.342E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.799E-03
23 107 6.342E+02 1.543E+07 7.237E-04 1.360E-02 0.000E+00 0.000E+00 1.071E-03
23 109 6.309E+02 4.289E+04 1.991E-06 3.721E-05 0.000E+00 0.000E+00 5.743E-07
23 110 6.309E+02 2.080E+06 1.241E-04 2.321E-03 0.000E+00 0.000E+00 7.773E-04
23 111 6.309E+02 3.284E+07 2.395E-03 4.477E-02 0.000E+00 0.000E+00 2.250E-02
23 113 6.187E+02 9.218E+06 5.290E-04 9.697E-03 0.000E+00 0.000E+00 5.946E-03
23 114 6.187E+02 7.880E+05 3.517E-05 6.446E-04 0.000E+00 0.000E+00 2.913E-05
23 115 6.187E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.735E-05
23 116 6.161E+02 0.000E+00 0.000E+00 0.000E+00 9.147E-03 1.537E-06 0.000E+00
23 117 6.126E+02 0.000E+00 0.000E+00 0.000E+00 7.745E+02 5.448E-07 0.000E+00
23 118 6.126E+02 0.000E+00 0.000E+00 0.000E+00 1.626E+04 5.375E-06 0.000E+00
23 119 6.126E+02 0.000E+00 0.000E+00 0.000E+00 1.626E+05 0.000E+00 0.000E+00
23 120 6.103E+02 0.000E+00 0.000E+00 0.000E+00 8.581E+02 0.000E+00 0.000E+00
23 121 6.103E+02 0.000E+00 0.000E+00 0.000E+00 1.341E+04 1.774E-04 0.000E+00
23 122 6.103E+02 0.000E+00 0.000E+00 0.000E+00 4.918E+04 1.081E-07 0.000E+00
23 123 6.042E+02 0.000E+00 0.000E+00 0.000E+00 8.913E-04 0.000E+00 0.000E+00
23 126 6.027E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.216E-04
23 127 6.025E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.158E-03
23 128 6.021E+02 5.813E+00 3.159E-10 5.637E-09 0.000E+00 0.000E+00 3.655E-03
23 129 5.991E+02 0.000E+00 0.000E+00 0.000E+00 1.137E+01 1.528E-08 0.000E+00
23 130 5.991E+02 0.000E+00 0.000E+00 0.000E+00 1.772E+02 5.056E-07 0.000E+00
23 131 5.991E+02 0.000E+00 0.000E+00 0.000E+00 9.155E+02 9.212E-08 0.000E+00
23 133 5.937E+02 0.000E+00 0.000E+00 0.000E+00 1.012E+03 0.000E+00 0.000E+00
23 134 5.937E+02 0.000E+00 0.000E+00 0.000E+00 3.654E+03 2.949E-05 0.000E+00
23 135 5.901E+02 0.000E+00 0.000E+00 0.000E+00 2.239E+04 0.000E+00 0.000E+00
23 138 5.896E+02 0.000E+00 0.000E+00 0.000E+00 2.066E-03 8.192E-05 0.000E+00
23 139 5.786E+02 0.000E+00 0.000E+00 0.000E+00 8.229E-04 1.233E-06 0.000E+00
24 25 3.114E+08 0.000E+00 0.000E+00 0.000E+00 7.032E-23 8.041E-13 0.000E+00
24 26 8.520E+07 0.000E+00 0.000E+00 0.000E+00 3.742E-21 0.000E+00 0.000E+00
24 27 3.317E+04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.567E-08
24 28 2.895E+04 3.494E+02 7.318E-05 2.092E-02 0.000E+00 0.000E+00 9.458E-14
24 29 1.894E+04 0.000E+00 0.000E+00 0.000E+00 1.048E-07 4.297E-06 0.000E+00
24 30 1.190E+04 7.440E+06 2.632E-01 3.094E+01 0.000E+00 0.000E+00 1.283E-06
24 31 1.185E+04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.008E-07
24 33 6.190E+03 5.806E+02 5.560E-06 3.399E-04 0.000E+00 0.000E+00 4.992E-09
24 34 6.141E+03 7.701E+03 4.354E-05 2.641E-03 0.000E+00 0.000E+00 3.961E-08
24 35 6.114E+03 2.330E+04 4.352E-05 2.628E-03 0.000E+00 0.000E+00 0.000E+00
24 36 5.642E+03 2.365E+04 1.129E-04 6.288E-03 0.000E+00 0.000E+00 2.020E-10
24 37 5.626E+03 8.382E+03 6.628E-05 3.683E-03 0.000E+00 0.000E+00 2.623E-09
24 38 5.611E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.343E-10
24 39 4.084E+03 7.084E+04 5.904E-05 2.381E-03 0.000E+00 0.000E+00 0.000E+00
24 40 4.062E+03 1.801E+04 4.457E-05 1.788E-03 0.000E+00 0.000E+00 3.141E-06
24 41 4.017E+03 7.442E+02 3.000E-06 1.190E-04 0.000E+00 0.000E+00 7.435E-07
24 42 3.402E+03 1.185E+01 2.057E-08 6.914E-07 0.000E+00 0.000E+00 1.302E-06
24 43 2.474E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.502E-04
24 44 2.469E+03 1.494E+02 1.366E-07 3.332E-06 0.000E+00 0.000E+00 6.574E-06
24 45 2.463E+03 0.000E+00 0.000E+00 0.000E+00 5.710E-02 1.182E-04 0.000E+00
24 46 2.362E+03 0.000E+00 0.000E+00 0.000E+00 4.522E+00 1.956E-06 0.000E+00
24 47 2.353E+03 0.000E+00 0.000E+00 0.000E+00 4.669E+00 2.816E-04 0.000E+00
24 48 2.338E+03 0.000E+00 0.000E+00 0.000E+00 3.925E-01 0.000E+00 0.000E+00
24 49 2.182E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.051E-05 0.000E+00
24 50 2.178E+03 0.000E+00 0.000E+00 0.000E+00 4.824E+00 8.949E-05 0.000E+00
24 51 2.169E+03 0.000E+00 0.000E+00 0.000E+00 9.932E-01 2.209E-05 0.000E+00
24 52 2.123E+03 0.000E+00 0.000E+00 0.000E+00 2.603E-01 6.313E-07 0.000E+00
24 53 1.959E+03 0.000E+00 0.000E+00 0.000E+00 5.313E-04 1.461E-04 0.000E+00
24 54 1.666E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.090E-08 0.000E+00
24 55 1.460E+03 1.660E+07 8.842E-03 1.275E-01 0.000E+00 0.000E+00 1.393E-03
24 56 1.443E+03 4.614E+08 2.401E-01 3.422E+00 0.000E+00 0.000E+00 1.717E-03
24 57 1.441E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.111E-03
24 59 1.422E+03 7.709E+08 2.336E-01 3.281E+00 0.000E+00 0.000E+00 1.508E-03
24 60 1.421E+03 2.262E+08 1.141E-01 1.600E+00 0.000E+00 0.000E+00 8.923E-03
24 61 1.419E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.942E-03
24 62 1.373E+03 1.831E+07 8.625E-03 1.170E-01 0.000E+00 0.000E+00 2.111E-03
24 63 1.371E+03 3.345E+08 9.420E-02 1.275E+00 0.000E+00 0.000E+00 4.181E-03
24 64 1.369E+03 1.142E+09 1.071E-01 1.448E+00 0.000E+00 0.000E+00 0.000E+00
24 66 1.366E+03 0.000E+00 0.000E+00 0.000E+00 4.752E+01 2.431E-05 0.000E+00
24 67 1.365E+03 0.000E+00 0.000E+00 0.000E+00 2.921E+01 0.000E+00 0.000E+00
24 69 1.350E+03 0.000E+00 0.000E+00 0.000E+00 8.363E+00 0.000E+00 0.000E+00
24 70 1.325E+03 0.000E+00 0.000E+00 0.000E+00 6.712E+02 0.000E+00 0.000E+00
24 73 1.296E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.171E-02
24 74 1.286E+03 0.000E+00 0.000E+00 0.000E+00 3.651E-01 1.251E-05 0.000E+00
24 75 1.280E+03 0.000E+00 0.000E+00 0.000E+00 3.102E-01 0.000E+00 0.000E+00
24 76 1.277E+03 0.000E+00 0.000E+00 0.000E+00 2.255E+00 2.155E-06 0.000E+00
24 77 1.276E+03 0.000E+00 0.000E+00 0.000E+00 1.946E+00 3.929E-08 0.000E+00
24 78 1.220E+03 6.065E+04 1.353E-05 1.631E-04 0.000E+00 0.000E+00 3.227E-04
24 79 1.048E+03 0.000E+00 0.000E+00 0.000E+00 2.724E+01 1.968E-06 0.000E+00
24 80 1.048E+03 0.000E+00 0.000E+00 0.000E+00 1.009E+01 0.000E+00 0.000E+00
24 82 9.731E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.025E-05 0.000E+00
24 83 9.731E+02 0.000E+00 0.000E+00 0.000E+00 3.091E+01 9.363E-06 0.000E+00
24 84 9.731E+02 0.000E+00 0.000E+00 0.000E+00 6.182E+00 6.174E-07 0.000E+00
24 85 9.494E+02 0.000E+00 0.000E+00 0.000E+00 4.314E-04 3.647E-07 0.000E+00
24 87 8.921E+02 0.000E+00 0.000E+00 0.000E+00 6.933E+01 4.310E-07 0.000E+00
24 88 8.921E+02 0.000E+00 0.000E+00 0.000E+00 6.928E+01 1.669E-07 0.000E+00
24 89 8.921E+02 0.000E+00 0.000E+00 0.000E+00 5.653E+00 0.000E+00 0.000E+00
24 90 8.495E+02 0.000E+00 0.000E+00 0.000E+00 2.712E-06 3.691E-05 0.000E+00
24 91 8.052E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.065E-07 0.000E+00
24 92 7.745E+02 5.463E+02 8.188E-08 6.263E-07 0.000E+00 0.000E+00 1.483E-05
24 93 7.645E+02 4.726E+06 4.141E-04 3.127E-03 0.000E+00 0.000E+00 4.934E-04
24 94 7.644E+02 7.252E+05 1.059E-04 7.994E-04 0.000E+00 0.000E+00 2.513E-04
24 95 7.643E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.928E-06
24 96 7.594E+02 7.196E+06 1.037E-03 7.778E-03 0.000E+00 0.000E+00 3.628E-04
24 97 7.592E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.278E-04
24 99 7.384E+02 6.717E+04 9.151E-06 6.673E-05 0.000E+00 0.000E+00 4.305E-05
24 100 7.382E+02 1.571E+06 1.284E-04 9.357E-04 0.000E+00 0.000E+00 1.241E-04
24 101 7.381E+02 6.072E+06 1.653E-04 1.205E-03 0.000E+00 0.000E+00 0.000E+00
24 102 7.250E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.423E-04
24 103 7.079E+02 7.379E+02 5.544E-08 3.877E-07 0.000E+00 0.000E+00 5.515E-05
24 104 6.495E+02 0.000E+00 0.000E+00 0.000E+00 7.522E-04 0.000E+00 0.000E+00
24 105 6.445E+02 0.000E+00 0.000E+00 0.000E+00 2.232E+04 7.151E-06 0.000E+00
24 106 6.445E+02 0.000E+00 0.000E+00 0.000E+00 2.232E+04 2.008E-06 0.000E+00
24 107 6.445E+02 0.000E+00 0.000E+00 0.000E+00 1.822E+03 0.000E+00 0.000E+00
24 108 6.413E+02 0.000E+00 0.000E+00 0.000E+00 5.939E-02 1.222E-05 0.000E+00
24 109 6.411E+02 0.000E+00 0.000E+00 0.000E+00 3.914E+04 0.000E+00 0.000E+00
24 112 6.314E+02 0.000E+00 0.000E+00 0.000E+00 1.339E+04 9.415E-07 0.000E+00
24 114 6.285E+02 0.000E+00 0.000E+00 0.000E+00 7.895E+03 0.000E+00 0.000E+00
24 115 6.285E+02 0.000E+00 0.000E+00 0.000E+00 2.212E+04 5.754E-06 0.000E+00
24 120 6.199E+02 4.354E+06 4.180E-04 2.559E-03 0.000E+00 0.000E+00 1.484E-03
24 121 6.199E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.318E-05
24 123 6.136E+02 4.576E+01 4.304E-09 2.608E-08 0.000E+00 0.000E+00 3.154E-05
24 124 6.119E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.609E-05 0.000E+00
24 125 6.119E+02 0.000E+00 0.000E+00 0.000E+00 2.313E+04 3.630E-08 0.000E+00
24 126 6.120E+02 0.000E+00 0.000E+00 0.000E+00 4.624E+03 1.279E-06 0.000E+00
24 127 6.117E+02 0.000E+00 0.000E+00 0.000E+00 5.083E-01 7.624E-06 0.000E+00
24 129 6.083E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.304E-04
24 132 6.027E+02 1.100E+05 5.988E-06 3.564E-05 0.000E+00 0.000E+00 4.221E-04
24 133 6.027E+02 1.966E+04 1.784E-06 1.062E-05 0.000E+00 0.000E+00 4.782E-04
24 134 6.027E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.582E-05
24 135 5.990E+02 7.737E+04 6.937E-06 4.104E-05 0.000E+00 0.000E+00 4.511E-07
24 136 5.990E+02 1.903E+06 1.024E-04 6.057E-04 0.000E+00 0.000E+00 1.705E-05
24 137 5.990E+02 7.551E+06 1.354E-04 8.010E-04 0.000E+00 0.000E+00 0.000E+00
24 138 5.985E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.881E-03
24 140 5.802E+02 3.782E+02 1.909E-08 1.094E-07 0.000E+00 0.000E+00 7.286E-05
24 141 5.662E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.586E-06 0.000E+00
25 26 1.173E+08 0.000E+00 0.000E+00 0.000E+00 7.568E-21 1.114E-11 0.000E+00
25 27 3.317E+04 1.875E+01 4.332E-06 2.365E-03 0.000E+00 0.000E+00 1.715E-08
25 28 2.895E+04 6.379E+01 8.017E-06 3.821E-03 0.000E+00 0.000E+00 2.480E-11
25 29 1.894E+04 0.000E+00 0.000E+00 0.000E+00 4.530E-08 6.718E-07 0.000E+00
25 30 1.190E+04 1.379E+06 2.927E-02 5.734E+00 0.000E+00 0.000E+00 3.685E-07
25 31 1.185E+04 7.915E+06 2.333E-01 4.552E+01 0.000E+00 0.000E+00 6.086E-06
25 32 1.178E+04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.630E-07
25 33 6.190E+03 5.030E+03 2.890E-05 2.945E-03 0.000E+00 0.000E+00 5.371E-08
25 34 6.142E+03 1.564E+04 5.307E-05 5.365E-03 0.000E+00 0.000E+00 5.430E-08
25 35 6.114E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.649E-08
25 36 5.642E+03 1.108E+04 3.171E-05 2.945E-03 0.000E+00 0.000E+00 2.883E-09
25 37 5.626E+03 1.918E+04 9.100E-05 8.427E-03 0.000E+00 0.000E+00 2.434E-08
25 38 5.611E+03 7.771E+03 5.134E-05 4.742E-03 0.000E+00 0.000E+00 2.816E-10
25 39 4.084E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.699E-06
25 40 4.063E+03 5.239E+04 7.777E-05 5.201E-03 0.000E+00 0.000E+00 2.642E-07
25 41 4.017E+03 1.092E+04 2.641E-05 1.746E-03 0.000E+00 0.000E+00 2.219E-06
25 42 3.403E+03 4.574E+02 4.763E-07 2.668E-05 0.000E+00 0.000E+00 1.600E-05
25 43 2.474E+03 2.604E+02 3.344E-07 1.362E-05 0.000E+00 0.000E+00 1.665E-04
25 44 2.469E+03 1.855E+03 1.017E-06 4.136E-05 0.000E+00 0.000E+00 1.003E-04
25 45 2.463E+03 0.000E+00 0.000E+00 0.000E+00 5.362E-02 4.508E-04 0.000E+00
25 46 2.362E+03 0.000E+00 0.000E+00 0.000E+00 7.996E+00 3.675E-04 0.000E+00
25 47 2.353E+03 0.000E+00 0.000E+00 0.000E+00 3.255E+00 3.589E-08 0.000E+00
25 48 2.338E+03 0.000E+00 0.000E+00 0.000E+00 3.941E+00 4.753E-04 0.000E+00
25 49 2.182E+03 0.000E+00 0.000E+00 0.000E+00 9.468E+00 0.000E+00 0.000E+00
25 50 2.178E+03 0.000E+00 0.000E+00 0.000E+00 8.704E-01 4.267E-07 0.000E+00
25 51 2.169E+03 0.000E+00 0.000E+00 0.000E+00 3.564E+00 5.370E-05 0.000E+00
25 52 2.123E+03 0.000E+00 0.000E+00 0.000E+00 7.181E-01 1.654E-07 0.000E+00
25 53 1.959E+03 0.000E+00 0.000E+00 0.000E+00 4.112E-04 3.036E-05 0.000E+00
25 54 1.666E+03 0.000E+00 0.000E+00 0.000E+00 2.239E-03 0.000E+00 0.000E+00
25 55 1.460E+03 1.988E+06 6.354E-04 1.527E-02 0.000E+00 0.000E+00 5.928E-03
25 56 1.443E+03 1.621E+08 5.060E-02 1.202E+00 0.000E+00 0.000E+00 4.215E-03
25 57 1.441E+03 5.042E+08 2.197E-01 5.209E+00 0.000E+00 0.000E+00 3.310E-03
25 58 1.436E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.441E-03
25 59 1.422E+03 3.158E+08 5.742E-02 1.344E+00 0.000E+00 0.000E+00 1.235E-02
25 60 1.421E+03 6.424E+08 1.944E-01 4.546E+00 0.000E+00 0.000E+00 1.267E-02
25 61 1.419E+03 2.007E+08 8.483E-02 1.981E+00 0.000E+00 0.000E+00 1.258E-03
25 62 1.373E+03 2.229E+08 6.301E-02 1.424E+00 0.000E+00 0.000E+00 2.990E-06
25 63 1.371E+03 8.054E+08 1.361E-01 3.071E+00 0.000E+00 0.000E+00 1.460E-02
25 64 1.369E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.193E-02
25 65 1.367E+03 0.000E+00 0.000E+00 0.000E+00 2.367E+01 0.000E+00 0.000E+00
25 66 1.366E+03 0.000E+00 0.000E+00 0.000E+00 3.450E+01 3.992E-05 0.000E+00
25 67 1.365E+03 0.000E+00 0.000E+00 0.000E+00 3.374E+01 3.393E-08 0.000E+00
25 68 1.362E+03 0.000E+00 0.000E+00 0.000E+00 6.406E+00 0.000E+00 0.000E+00
25 69 1.350E+03 0.000E+00 0.000E+00 0.000E+00 1.281E+00 2.241E-05 0.000E+00
25 70 1.325E+03 0.000E+00 0.000E+00 0.000E+00 2.003E+02 2.072E-07 0.000E+00
25 71 1.322E+03 0.000E+00 0.000E+00 0.000E+00 7.348E+02 0.000E+00 0.000E+00
25 73 1.296E+03 1.264E+05 4.454E-05 9.498E-04 0.000E+00 0.000E+00 3.540E-02
25 74 1.286E+03 0.000E+00 0.000E+00 0.000E+00 1.685E-04 1.338E-06 0.000E+00
25 75 1.280E+03 0.000E+00 0.000E+00 0.000E+00 2.207E+00 8.474E-06 0.000E+00
25 76 1.277E+03 0.000E+00 0.000E+00 0.000E+00 1.060E+00 1.471E-07 0.000E+00
25 77 1.276E+03 0.000E+00 0.000E+00 0.000E+00 3.263E+00 1.115E-05 0.000E+00
25 78 1.220E+03 4.761E+05 6.375E-05 1.280E-03 0.000E+00 0.000E+00 4.870E-03
25 79 1.048E+03 0.000E+00 0.000E+00 0.000E+00 1.953E+01 2.624E-06 0.000E+00
25 80 1.048E+03 0.000E+00 0.000E+00 0.000E+00 2.398E+01 5.646E-08 0.000E+00
25 81 1.048E+03 0.000E+00 0.000E+00 0.000E+00 8.490E+00 0.000E+00 0.000E+00
25 82 9.731E+02 0.000E+00 0.000E+00 0.000E+00 6.829E+01 0.000E+00 0.000E+00
25 83 9.731E+02 0.000E+00 0.000E+00 0.000E+00 5.721E+00 6.907E-08 0.000E+00
25 84 9.731E+02 0.000E+00 0.000E+00 0.000E+00 2.396E+01 3.807E-06 0.000E+00
25 85 9.494E+02 0.000E+00 0.000E+00 0.000E+00 2.577E-03 1.168E-07 0.000E+00
25 86 9.217E+02 0.000E+00 0.000E+00 0.000E+00 2.500E-04 0.000E+00 0.000E+00
25 87 8.921E+02 0.000E+00 0.000E+00 0.000E+00 1.154E+02 1.488E-05 0.000E+00
25 88 8.921E+02 0.000E+00 0.000E+00 0.000E+00 4.951E+01 1.012E-06 0.000E+00
25 89 8.921E+02 0.000E+00 0.000E+00 0.000E+00 5.651E+01 1.992E-06 0.000E+00
25 90 8.495E+02 0.000E+00 0.000E+00 0.000E+00 6.907E-05 1.082E-05 0.000E+00
25 91 8.052E+02 0.000E+00 0.000E+00 0.000E+00 3.631E-04 0.000E+00 0.000E+00
25 92 7.745E+02 1.844E+02 1.658E-08 2.114E-07 0.000E+00 0.000E+00 5.609E-05
25 93 7.645E+02 1.666E+06 8.757E-05 1.102E-03 0.000E+00 0.000E+00 4.034E-04
25 94 7.644E+02 4.479E+06 3.924E-04 4.938E-03 0.000E+00 0.000E+00 1.372E-03
25 95 7.643E+02 4.666E+05 5.721E-05 7.198E-04 0.000E+00 0.000E+00 3.452E-04
25 96 7.594E+02 1.142E+06 9.873E-05 1.234E-03 0.000E+00 0.000E+00 5.502E-04
25 97 7.592E+02 7.800E+06 9.437E-04 1.179E-02 0.000E+00 0.000E+00 1.416E-05
25 98 7.589E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.869E-04
25 99 7.384E+02 9.767E+05 7.983E-05 9.703E-04 0.000E+00 0.000E+00 5.267E-06
25 100 7.382E+02 4.561E+06 2.236E-04 2.717E-03 0.000E+00 0.000E+00 2.052E-04
25 101 7.381E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.030E-03
25 102 7.250E+02 2.807E+03 3.097E-07 3.696E-06 0.000E+00 0.000E+00 7.526E-04
25 103 7.079E+02 2.148E+03 9.681E-08 1.128E-06 0.000E+00 0.000E+00 8.159E-04
25 104 6.495E+02 0.000E+00 0.000E+00 0.000E+00 1.516E-01 3.111E-06 0.000E+00
25 105 6.445E+02 0.000E+00 0.000E+00 0.000E+00 3.720E+04 3.462E-06 0.000E+00
25 106 6.445E+02 0.000E+00 0.000E+00 0.000E+00 1.594E+04 2.780E-06 0.000E+00
25 107 6.445E+02 0.000E+00 0.000E+00 0.000E+00 1.822E+04 8.183E-06 0.000E+00
25 108 6.413E+02 0.000E+00 0.000E+00 0.000E+00 1.783E-07 9.563E-07 0.000E+00
25 109 6.411E+02 0.000E+00 0.000E+00 0.000E+00 1.087E+04 5.767E-06 0.000E+00
25 110 6.411E+02 0.000E+00 0.000E+00 0.000E+00 4.227E+04 0.000E+00 0.000E+00
25 112 6.314E+02 0.000E+00 0.000E+00 0.000E+00 2.231E+04 2.912E-06 0.000E+00
25 113 6.285E+02 0.000E+00 0.000E+00 0.000E+00 6.580E+03 0.000E+00 0.000E+00
25 114 6.285E+02 0.000E+00 0.000E+00 0.000E+00 1.976E+04 1.287E-06 0.000E+00
25 115 6.285E+02 0.000E+00 0.000E+00 0.000E+00 1.582E+04 2.828E-06 0.000E+00
25 116 6.258E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.490E-09
25 117 6.222E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.761E-10
25 120 6.199E+02 7.872E+05 4.535E-05 4.627E-04 0.000E+00 0.000E+00 7.513E-04
25 121 6.199E+02 4.636E+06 3.739E-04 3.815E-03 0.000E+00 0.000E+00 3.212E-03
25 122 6.199E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.653E-05
25 123 6.136E+02 4.515E+01 2.548E-09 2.574E-08 0.000E+00 0.000E+00 1.226E-04
25 124 6.119E+02 0.000E+00 0.000E+00 0.000E+00 5.140E+04 0.000E+00 0.000E+00
25 125 6.119E+02 0.000E+00 0.000E+00 0.000E+00 4.285E+03 3.569E-06 0.000E+00
25 126 6.120E+02 0.000E+00 0.000E+00 0.000E+00 1.799E+04 4.596E-06 0.000E+00
25 127 6.117E+02 0.000E+00 0.000E+00 0.000E+00 1.591E+00 8.846E-06 0.000E+00
25 128 6.114E+02 0.000E+00 0.000E+00 0.000E+00 6.865E-02 0.000E+00 0.000E+00
25 129 6.083E+02 5.073E+00 3.940E-10 3.945E-09 0.000E+00 0.000E+00 3.698E-05
25 130 6.083E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.394E-04
25 132 6.027E+02 4.260E+04 1.392E-06 1.381E-05 0.000E+00 0.000E+00 7.977E-04
25 133 6.027E+02 1.019E+05 5.549E-06 5.504E-05 0.000E+00 0.000E+00 1.870E-04
25 134 6.027E+02 1.393E+04 1.062E-06 1.053E-05 0.000E+00 0.000E+00 3.546E-04
25 135 5.990E+02 1.137E+06 6.116E-05 6.030E-04 0.000E+00 0.000E+00 1.808E-04
25 136 5.990E+02 5.589E+06 1.804E-04 1.779E-03 0.000E+00 0.000E+00 7.906E-04
25 137 5.990E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.105E-04
25 138 5.985E+02 9.658E-02 7.260E-12 7.152E-11 0.000E+00 0.000E+00 5.436E-03
25 140 5.802E+02 9.230E+01 2.795E-09 2.670E-08 0.000E+00 0.000E+00 1.062E-03
25 141 5.662E+02 0.000E+00 0.000E+00 0.000E+00 8.502E-02 0.000E+00 0.000E+00
26 27 3.318E+04 3.581E+00 5.912E-07 4.521E-04 0.000E+00 0.000E+00 1.036E-08
26 28 2.896E+04 2.129E+00 1.912E-07 1.276E-04 0.000E+00 0.000E+00 6.385E-11
26 29 1.895E+04 0.000E+00 0.000E+00 0.000E+00 1.372E-07 5.257E-06 0.000E+00
26 30 1.190E+04 3.942E+04 5.979E-04 1.640E-01 0.000E+00 0.000E+00 7.057E-10
26 31 1.185E+04 9.901E+05 2.085E-02 5.696E+00 0.000E+00 0.000E+00 9.876E-07
26 32 1.178E+04 8.969E+06 2.400E-01 6.518E+01 0.000E+00 0.000E+00 1.382E-05
